DEVICE,DATE,DISSOLVED OXYGEN,ORP,PH,CONDUCTIVITY,TEMPERATURE
Lifeguard Dock DataPod™,06:53 05/25/2024,3.75,46.70000076293945,4.217999935150147,43930,66.14780120849609
Lifeguard Dock DataPod™,06:23 05/25/2024,3.450000047683716,-8.600000381469727,3.891000032424927,43940,66.335001373291
Lifeguard Dock DataPod™,05:53 05/25/2024,3.72000002861023,104.9000015258789,4.349999904632568,43860,66.62480010986329
Lifeguard Dock DataPod™,05:24 05/25/2024,3.97000002861023,86.69999694824219,3.940999984741211,43920,66.69860076904297
Lifeguard Dock DataPod™,04:54 05/25/2024,3.960000038146973,61.90000152587891,3.773999929428101,44150,66.51860008239747
Lifeguard Dock DataPod™,04:24 05/25/2024,3.75,107,3.990999937057495,44410,66.58339881896973
Lifeguard Dock DataPod™,03:54 05/25/2024,3.529999971389771,64.80000305175781,3.691999912261963,44310,67.06939964294433
Lifeguard Dock DataPod™,03:24 05/25/2024,3.430000066757202,85.9000015258789,3.538000106811523,44010,67.93520126342774
Lifeguard Dock DataPod™,02:54 05/25/2024,3.569999933242798,64.4000015258789,3.046000003814697,43230,69.06020126342774
Lifeguard Dock DataPod™,02:24 05/25/2024,5.570000171661377,95.9000015258789,3.08299994468689,43140,69.20059967041016
Lifeguard Dock DataPod™,01:55 05/25/2024,3.730000019073486,16.79999923706055,2.526999950408936,43250,69.1879997253418
Lifeguard Dock DataPod™,01:25 05/25/2024,4.320000171661377,118.1999969482422,2.578000068664551,43610,69.17539978027344
Lifeguard Dock DataPod™,00:55 05/25/2024,3.440000057220459,134,2.342000007629395,43690,68.94140129089357
Lifeguard Dock DataPod™,00:25 05/25/2024,3.799999952316284,160.6999969482422,2.632999897003174,43800,68.78660049438476
Lifeguard Dock DataPod™,23:55 05/24/2024,3.630000114440918,199.6999969482422,2.444999933242798,43860,68.4608009338379
Lifeguard Dock DataPod™,23:25 05/24/2024,2.819999933242798,146.6000061035156,1.881999969482422,43900,68.33839950561524
Lifeguard Dock DataPod™,22:55 05/24/2024,3.579999923706055,-60.5,1.919999957084656,43780,68.52019920349122
Lifeguard Dock DataPod™,22:26 05/24/2024,2.529999971389771,-26.10000038146973,0.4690000116825104,43890,67.65799903869629
Lifeguard Dock DataPod™,21:56 05/24/2024,2.930000066757202,-39.79999923706055,1.120000004768372,43640,67.64900054931641
Lifeguard Dock DataPod™,21:26 05/24/2024,2.980000019073486,-51.5,1.292999982833862,43490,67.91180038452148
Lifeguard Dock DataPod™,20:56 05/24/2024,2.700000047683716,-57.70000076293945,0.9580000042915344,43490,67.4870002746582
Lifeguard Dock DataPod™,20:26 05/24/2024,2.940000057220459,-25.89999961853027,1.036999940872192,43510,67.34120140075683
Lifeguard Dock DataPod™,19:56 05/24/2024,2.630000114440918,65.69999694824219,1.087000012397766,43880,66.87679901123046
Lifeguard Dock DataPod™,19:26 05/24/2024,2.549999952316284,64,1.299999952316284,43670,66.43939895629883
Lifeguard Dock DataPod™,18:56 05/24/2024,2.210000038146973,60.5,1.35699999332428,43470,65.89579887390137
Lifeguard Dock DataPod™,18:26 05/24/2024,2.390000104904175,161,2.029999971389771,43140,66.05960159301759
Lifeguard Dock DataPod™,17:56 05/24/2024,1.899999976158142,125.1999969482422,1.794999957084656,43250,65.66720085144043
Lifeguard Dock DataPod™,17:26 05/24/2024,1.580000042915344,69.30000305175781,1.495000004768372,43300,65.3108009338379
Lifeguard Dock DataPod™,16:57 05/24/2024,1.649999976158142,112.4000015258789,1.978000044822693,42300,65.15960159301758
Lifeguard Dock DataPod™,16:27 05/24/2024,1.620000004768372,168.8000030517578,2.217000007629395,42200,65.12539978027344
Lifeguard Dock DataPod™,15:57 05/24/2024,1.5,135.8000030517578,2.108000040054321,41900,64.91479873657227
Lifeguard Dock DataPod™,15:27 05/24/2024,1.539999961853027,118.8000030517578,2.052999973297119,42720,64.89499931335449
Lifeguard Dock DataPod™,14:57 05/24/2024,1.409999966621399,40.90000152587891,1.718000054359436,41730,65.02280120849609
Lifeguard Dock DataPod™,14:27 05/24/2024,1.549999952316284,116.1999969482422,1.965999960899353,40980,65.20279846191406
Lifeguard Dock DataPod™,13:57 05/24/2024,1.379999995231628,45.70000076293945,1.659999966621399,40270,65.25139923095703
Lifeguard Dock DataPod™,13:28 05/24/2024,1.879999995231628,8.399999618530273,1.605999946594238,40340,65.09120140075683
Lifeguard Dock DataPod™,12:58 05/24/2024,1.679999947547913,-16.29999923706055,1.583999991416931,40460,65.09659843444824
Lifeguard Dock DataPod™,12:28 05/24/2024,1.669999957084656,19.39999961853027,1.360999941825867,40760,65.210001373291
Lifeguard Dock DataPod™,11:58 05/24/2024,3.960000038146973,83.80000305175781,1.717000007629395,41290,64.96339950561524
Lifeguard Dock DataPod™,11:28 05/24/2024,2.549999952316284,128.5,1.914999961853027,41730,64.5259994506836
Lifeguard Dock DataPod™,10:58 05/24/2024,2.660000085830689,152,2.108000040054321,42300,63.97880134582519
Lifeguard Dock DataPod™,10:28 05/24/2024,2.75,143.1999969482422,2.131999969482422,43440,63.51259994506835
Lifeguard Dock DataPod™,09:58 05/24/2024,3.130000114440918,130,2.026000022888184,46370,62.66479873657226
Lifeguard Dock DataPod™,09:29 05/24/2024,2.369999885559082,84.4000015258789,2.039999961853027,46500,62.324600219726555
Lifeguard Dock DataPod™,08:59 05/24/2024,2.769999980926514,86.9000015258789,1.873000025749207,46590,62.42179832458497
Lifeguard Dock DataPod™,08:29 05/24/2024,3.450000047683716,102.0999984741211,2.015000104904175,46640,62.24539909362793
Lifeguard Dock DataPod™,07:59 05/24/2024,3.950000047683716,113.3000030517578,2.17300009727478,46510,62.59459953308106
Lifeguard Dock DataPod™,07:29 05/24/2024,3.549999952316284,111.8000030517578,2.178999900817871,46390,62.70620002746582
Lifeguard Dock DataPod™,06:59 05/24/2024,5.110000133514404,132.1999969482422,2.372999906539917,46380,62.758398818969724
Lifeguard Dock DataPod™,06:29 05/24/2024,4.460000038146973,116.6999969482422,2.279999971389771,46320,62.87900123596192
Lifeguard Dock DataPod™,06:00 05/24/2024,3.789999961853027,96.0999984741211,2.26200008392334,46310,62.85560035705567
Lifeguard Dock DataPod™,05:30 05/24/2024,3.599999904632568,109.3000030517578,2.259000062942505,46430,62.79080162048339
Lifeguard Dock DataPod™,05:00 05/24/2024,3.5,85.5999984741211,2.107000112533569,46530,62.83399848937988
Lifeguard Dock DataPod™,04:30 05/24/2024,3.740000009536743,91.19999694824219,2.177000045776367,46270,63.039199066162105
Lifeguard Dock DataPod™,04:00 05/24/2024,3.519999980926514,76.5999984741211,2.184000015258789,46230,63.276799011230466
Lifeguard Dock DataPod™,03:30 05/24/2024,3.890000104904175,80.4000015258789,2.276999950408936,45860,63.90139923095704
Lifeguard Dock DataPod™,03:00 05/24/2024,3.839999914169312,83.80000305175781,1.97000002861023,45170,65.44039840698241
Lifeguard Dock DataPod™,02:31 05/24/2024,3.890000104904175,80.9000015258789,1.820000052452087,45190,65.58440170288085
Lifeguard Dock DataPod™,02:01 05/24/2024,3.640000104904175,71.0999984741211,1.878999948501587,45490,65.34320030212402
Lifeguard Dock DataPod™,01:31 05/24/2024,3.480000019073486,67.69999694824219,1.889999985694885,45600,65.12539978027344
Lifeguard Dock DataPod™,01:01 05/24/2024,3.980000019073486,65.9000015258789,1.955999970436096,45550,65.34860076904296
Lifeguard Dock DataPod™,00:31 05/24/2024,3.210000038146973,19.89999961853027,1.758000016212463,45070,65.89220085144044
Lifeguard Dock DataPod™,00:01 05/24/2024,3.109999895095825,17.10000038146973,1.817999958992004,44820,66.15679969787598
Lifeguard Dock DataPod™,23:31 05/23/2024,3.390000104904175,-4.900000095367432,1.057000041007996,44450,67.02980079650878
Lifeguard Dock DataPod™,23:01 05/23/2024,2.990000009536743,-7.900000095367432,0.9240000247955322,44440,66.87320098876954
Lifeguard Dock DataPod™,22:32 05/23/2024,2.980000019073486,-6.099999904632568,0.7120000123977661,44480,66.7651985168457
Lifeguard Dock DataPod™,22:02 05/23/2024,2.789999961853027,-7.400000095367432,0.8759999871253967,44900,65.71040115356445
Lifeguard Dock DataPod™,21:32 05/23/2024,3.170000076293945,-67.5999984741211,1.532999992370606,45060,65.3629997253418
Lifeguard Dock DataPod™,21:02 05/23/2024,2.740000009536743,-43.09999847412109,1.585000038146973,45210,64.81040115356446
Lifeguard Dock DataPod™,20:32 05/23/2024,2.47000002861023,-27.39999961853027,1.664999961853027,45040,64.82840156555176
Lifeguard Dock DataPod™,20:02 05/23/2024,2.579999923706055,-23.10000038146973,1.371999979019165,44310,65.60960159301759
Lifeguard Dock DataPod™,19:32 05/23/2024,2.579999923706055,-14.10000038146973,1.067999958992004,44040,66.09200096130371
Lifeguard Dock DataPod™,19:02 05/23/2024,2.329999923706055,-16.20000076293945,1.149999976158142,43750,66.09740142822265
Lifeguard Dock DataPod™,18:32 05/23/2024,2.549999952316284,10.80000019073486,1.511000037193298,43540,66.34579887390137
Lifeguard Dock DataPod™,18:02 05/23/2024,2.400000095367432,10.89999961853027,1.391000032424927,43320,66.41060104370116
Lifeguard Dock DataPod™,17:33 05/23/2024,2.309999942779541,16.70000076293945,1.488999962806702,43360,66.21979942321778
Lifeguard Dock DataPod™,17:03 05/23/2024,2.160000085830688,16.10000038146973,1.411999940872192,43230,66.29720153808594
Lifeguard Dock DataPod™,16:33 05/23/2024,2.109999895095825,47.79999923706055,1.66700005531311,43210,65.89579887390137
Lifeguard Dock DataPod™,16:03 05/23/2024,1.740000009536743,33.59999847412109,1.547999978065491,43070,65.88859939575195
Lifeguard Dock DataPod™,15:33 05/23/2024,1.669999957084656,39.90000152587891,1.567000031471253,42870,65.91559829711915
Lifeguard Dock DataPod™,15:03 05/23/2024,1.370000004768372,29.79999923706055,1.389999985694885,43110,65.64559898376464
Lifeguard Dock DataPod™,14:33 05/23/2024,1.519999980926514,32.70000076293945,1.422000050544739,42160,65.7608009338379
Lifeguard Dock DataPod™,14:04 05/23/2024,1.75,37.5,1.391000032424927,39980,65.89940032958984
Lifeguard Dock DataPod™,13:34 05/23/2024,1.779999971389771,29.29999923706055,1.146999955177307,40540,65.70679969787598
Lifeguard Dock DataPod™,13:04 05/23/2024,2.460000038146973,33.59999847412109,1.388000011444092,40620,65.29639854431153
Lifeguard Dock DataPod™,12:34 05/23/2024,2.109999895095825,37.90000152587891,1.583999991416931,40870,64.80139923095703
Lifeguard Dock DataPod™,12:04 05/23/2024,1.850000023841858,36.59999847412109,1.840000033378601,40700,64.77619934082031
Lifeguard Dock DataPod™,11:34 05/23/2024,2.079999923706055,33.20000076293945,1.873000025749207,40790,64.93460159301759
Lifeguard Dock DataPod™,11:04 05/23/2024,2.150000095367432,35.09999847412109,1.809999942779541,40910,64.92200164794922
Lifeguard Dock DataPod™,10:34 05/23/2024,2.849999904632568,44.5,1.871999979019165,41230,64.70960159301758
Lifeguard Dock DataPod™,10:05 05/23/2024,2.890000104904175,46.20000076293945,1.866000056266785,42640,63.939199066162104
Lifeguard Dock DataPod™,09:35 05/23/2024,2.900000095367432,50,1.904999971389771,44630,63.154401016235354
Lifeguard Dock DataPod™,09:05 05/23/2024,2.559999942779541,40.70000076293945,1.888000011444092,46240,62.80520057678223
Lifeguard Dock DataPod™,08:35 05/23/2024,2.819999933242798,45.29999923706055,1.949000000953674,46300,63.15259857177735
Lifeguard Dock DataPod™,08:05 05/23/2024,3,49.40000152587891,1.975000023841858,46360,62.95819892883301
Lifeguard Dock DataPod™,07:35 05/23/2024,3.640000104904175,51.90000152587891,1.950999975204468,46140,63.42079887390137
Lifeguard Dock DataPod™,07:05 05/23/2024,3.769999980926514,51.20000076293945,1.950000047683716,45920,63.97159843444824
Lifeguard Dock DataPod™,06:36 05/23/2024,3.819999933242798,56,2.030999898910522,45900,64.25059967041015
Lifeguard Dock DataPod™,06:06 05/23/2024,4.449999809265137,63.5,2.026999950408936,45760,64.39820098876953
Lifeguard Dock DataPod™,05:36 05/23/2024,4.159999847412109,54.5,2,45540,64.59980010986328
Lifeguard Dock DataPod™,05:06 05/23/2024,3.579999923706055,44.59999847412109,1.947999954223633,45440,64.8788013458252
Lifeguard Dock DataPod™,04:36 05/23/2024,3.410000085830689,52.20000076293945,1.781000018119812,45500,64.97420043945313
Lifeguard Dock DataPod™,04:06 05/23/2024,3.680000066757202,45.79999923706055,1.73800003528595,45720,64.69700164794921
Lifeguard Dock DataPod™,03:36 05/23/2024,3.890000104904175,53.40000152587891,1.83299994468689,45600,64.99760131835939
Lifeguard Dock DataPod™,03:07 05/23/2024,4.159999847412109,54.20000076293945,1.728000044822693,44900,66.16580162048339
Lifeguard Dock DataPod™,02:37 05/23/2024,4.059999942779541,53.09999847412109,1.764000058174133,44420,66.85159912109376
Lifeguard Dock DataPod™,02:07 05/23/2024,3.980000019073486,50.59999847412109,1.728999972343445,44820,66.46820030212402
Lifeguard Dock DataPod™,01:37 05/23/2024,3.569999933242798,50.70000076293945,1.733000040054321,44950,66.26660118103027
Lifeguard Dock DataPod™,01:07 05/23/2024,3.690000057220459,51.90000152587891,1.745000004768372,45280,65.82019920349121
Lifeguard Dock DataPod™,00:37 05/23/2024,3.880000114440918,52.70000076293945,1.779000043869019,45540,65.33419837951661
Lifeguard Dock DataPod™,00:07 05/23/2024,3.519999980926514,56.20000076293945,1.817000031471253,45510,65.24599876403808
Lifeguard Dock DataPod™,23:38 05/22/2024,3.349999904632568,52.59999847412109,1.797999978065491,45820,64.7348014831543
Lifeguard Dock DataPod™,23:08 05/22/2024,3.359999895095825,58.59999847412109,1.75600004196167,45510,65.34679832458497
Lifeguard Dock DataPod™,22:38 05/22/2024,3.680000066757202,60.5,1.690000057220459,45190,65.76620140075683
Lifeguard Dock DataPod™,22:08 05/22/2024,3.109999895095825,53,1.580999970436096,44930,65.83100013732911
Lifeguard Dock DataPod™,21:38 05/22/2024,3.160000085830688,56.40000152587891,1.638000011444092,44820,66.05239868164062
Lifeguard Dock DataPod™,21:08 05/22/2024,2.779999971389771,47.59999847412109,1.536999940872192,44830,65.68520126342774
Lifeguard Dock DataPod™,20:38 05/22/2024,2.890000104904175,56.90000152587891,1.564000010490418,44690,65.78060035705568
Lifeguard Dock DataPod™,20:08 05/22/2024,2.289999961853027,49.29999923706055,1.48199999332428,44670,65.15779914855958
Lifeguard Dock DataPod™,19:39 05/22/2024,2.259999990463257,51.79999923706055,1.641000032424927,44540,64.97059898376465
Lifeguard Dock DataPod™,19:09 05/22/2024,2.900000095367432,58.70000076293945,1.781000018119812,44400,64.65380134582519
Lifeguard Dock DataPod™,18:39 05/22/2024,2.880000114440918,59.29999923706055,1.888000011444092,44170,64.37300109863281
Lifeguard Dock DataPod™,18:09 05/22/2024,3.049999952316284,39.70000076293945,1.705999970436096,44230,64.70420112609864
Lifeguard Dock DataPod™,17:39 05/22/2024,2.880000114440918,53,1.847000002861023,43980,64.5151985168457
Lifeguard Dock DataPod™,17:09 05/22/2024,2.759999990463257,41.29999923706055,1.422000050544739,43390,65.06240005493164
Lifeguard Dock DataPod™,16:39 05/22/2024,2.690000057220459,36.59999847412109,1.273000001907349,42640,65.18299903869628
Lifeguard Dock DataPod™,16:09 05/22/2024,2.369999885559082,41.40000152587891,1.315999984741211,40890,65.0641990661621
Lifeguard Dock DataPod™,15:39 05/22/2024,2.650000095367432,24.20000076293945,1.248000025749207,40560,65.05520057678223
Lifeguard Dock DataPod™,15:09 05/22/2024,2.650000095367432,51.20000076293945,1.179000020027161,40870,65.35940170288086
Lifeguard Dock DataPod™,14:39 05/22/2024,2.460000038146973,30.70000076293945,0.9150000214576722,40070,65.72659912109376
Lifeguard Dock DataPod™,14:10 05/22/2024,2.779999971389771,36.09999847412109,0.5239999890327454,40240,65.44760131835938
Lifeguard Dock DataPod™,13:40 05/22/2024,2.710000038146973,1.899999976158142,0.136000007390976,41860,65.1901985168457
Lifeguard Dock DataPod™,13:10 05/22/2024,3.539999961853027,-28.70000076293945,0,39180,64.33879928588867
Lifeguard Dock DataPod™,12:40 05/22/2024,2.160000085830688,37,1.264000058174133,40890,61.56860008239747
Lifeguard Dock DataPod™,12:10 05/22/2024,2.259999990463257,50.59999847412109,1.83899998664856,40920,61.83500137329101
Lifeguard Dock DataPod™,11:40 05/22/2024,2.22000002861023,49.79999923706055,1.906999945640564,40940,61.156399917602535
Lifeguard Dock DataPod™,11:10 05/22/2024,2.299999952316284,53,1.937999963760376,41090,60.88279914855957
Lifeguard Dock DataPod™,10:41 05/22/2024,2.480000019073486,58.79999923706055,2.025000095367432,41930,60.07639923095704
Lifeguard Dock DataPod™,10:11 05/22/2024,2.420000076293945,64.5999984741211,2.107000112533569,42660,59.529199409484875
Lifeguard Dock DataPod™,09:41 05/22/2024,3.430000066757202,71.0999984741211,2.188999891281128,44990,58.738999176025395
Lifeguard Dock DataPod™,09:11 05/22/2024,4.699999809265137,75.5,2.187999963760376,48830,57.79399986267089
Lifeguard Dock DataPod™,08:41 05/22/2024,2.569999933242798,68.0999984741211,2.197000026702881,49890,57.4394006729126
Lifeguard Dock DataPod™,08:11 05/22/2024,2.519999980926514,63,2.276000022888184,49960,57.38899917602539
Lifeguard Dock DataPod™,07:41 05/22/2024,3.630000114440918,76.69999694824219,2.303999900817871,49740,57.64099979400634
Lifeguard Dock DataPod™,07:11 05/22/2024,4.070000171661377,80.69999694824219,2.322999954223633,49380,58.19360008239747
Lifeguard Dock DataPod™,06:42 05/22/2024,4.570000171661377,81.5,2.296000003814697,48960,58.94240074157714
Lifeguard Dock DataPod™,06:12 05/22/2024,4.619999885559082,78.19999694824219,2.282000064849854,48770,59.19620037078857
